datetime,nbbike,nbdock,nbbikeoverflow,nbfreedock,nbebike,nbedock,nbebikeoverflow,nbfreeedock,station_state,kioskstate,maxbikeoverflow,creditcard,station_type,overflowactivation,station_code,overflow,duedate,densitylevel
2020-02-20T19:49:00.471Z,10,null,0,null,3,24,null,11,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T20:05:02.415Z,9,null,0,null,3,24,null,12,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T20:19:00.585Z,9,null,0,null,3,24,null,12,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T20:34:04.183Z,8,null,0,null,3,24,null,13,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T20:49:01.282Z,9,null,0,null,3,24,null,12,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T21:05:00.769Z,10,null,0,null,4,24,null,10,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T21:19:00.847Z,10,null,0,null,4,24,null,10,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T21:34:00.618Z,10,null,0,null,4,24,null,10,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T21:49:00.492Z,10,null,0,null,4,24,null,10,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T22:05:01.159Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T22:19:00.489Z,10,null,0,null,5,24,null,9,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T22:34:00.524Z,12,null,0,null,5,24,null,7,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T22:49:00.546Z,12,null,0,null,5,24,null,7,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T23:05:01.338Z,12,null,0,null,5,24,null,7,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T23:19:00.660Z,12,null,0,null,5,24,null,7,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T23:34:00.574Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-20T23:49:01.657Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T00:07:00.541Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T00:18:00.701Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T00:34:01.108Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T00:49:00.519Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T01:05:01.958Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T01:19:00.952Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
2020-02-21T01:33:00.542Z,12,null,0,null,7,24,null,5,"Operative","yes",null,"no",null,"no","21119",null,null,null
